STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHA,D,6,RES ELE,20101219 0000,20101219 0000,1021.24, ,FEET
SHA,D,6,RES ELE,20101220 0000,20101220 0000,1021.54, ,FEET
SHA,D,6,RES ELE,20101221 0000,20101221 0000,1022.12, ,FEET
SHA,D,6,RES ELE,20101222 0000,20101222 0000,1023.11, ,FEET
SHA,D,6,RES ELE,20101223 0000,20101223 0000,1023.44, ,FEET
SHA,D,6,RES ELE,20101224 0000,20101224 0000,1023.58, ,FEET
SHA,D,6,RES ELE,20101225 0000,20101225 0000,1024.02, ,FEET
SHA,D,6,RES ELE,20101226 0000,20101226 0000,1024.89, ,FEET
SHA,D,6,RES ELE,20101227 0000,20101227 0000,1025.50, ,FEET
SHA,D,6,RES ELE,20101228 0000,20101228 0000,1026.47, ,FEET
SHA,D,6,RES ELE,20101229 0000,20101229 0000,1027.76, ,FEET
SHA,D,6,RES ELE,20101230 0000,20101230 0000,1028.14, ,FEET
SHA,D,6,RES ELE,20101231 0000,20101231 0000,1028.24, ,FEET
SHA,D,6,RES ELE,20110101 0000,20110101 0000,1028.13, ,FEET
SHA,D,6,RES ELE,20110102 0000,20110102 0000,1027.88, ,FEET
SHA,D,6,RES ELE,20110103 0000,20110103 0000,1027.46, ,FEET
SHA,D,6,RES ELE,20110104 0000,20110104 0000,1027.00, ,FEET
SHA,D,6,RES ELE,20110105 0000,20110105 0000,1026.44, ,FEET
SHA,D,6,RES ELE,20110106 0000,20110106 0000,1025.97, ,FEET
SHA,D,6,RES ELE,20110107 0000,20110107 0000,1025.61, ,FEET
SHA,D,6,RES ELE,20110108 0000,20110108 0000,1025.27, ,FEET
SHA,D,6,RES ELE,20110109 0000,20110109 0000,1024.98, ,FEET
SHA,D,6,RES ELE,20110110 0000,20110110 0000,1024.77, ,FEET
SHA,D,6,RES ELE,20110111 0000,20110111 0000,1024.70, ,FEET
SHA,D,6,RES ELE,20110112 0000,20110112 0000,1024.55, ,FEET
SHA,D,6,RES ELE,20110113 0000,20110113 0000,1024.52, ,FEET
SHA,D,6,RES ELE,20110114 0000,20110114 0000,1024.61, ,FEET
SHA,D,6,RES ELE,20110115 0000,20110115 0000,1024.70, ,FEET
SHA,D,6,RES ELE,20110116 0000,20110116 0000,1025.00, ,FEET
SHA,D,6,RES ELE,20110117 0000,20110117 0000,1025.35, ,FEET
SHA,D,6,RES ELE,20110118 0000,20110118 0000,1025.62, ,FEET
SHA,D,6,RES ELE,20110119 0000,20110119 0000,1025.77, ,FEET
SHA,D,6,RES ELE,20110120 0000,20110120 0000,1025.90, ,FEET
SHA,D,6,RES ELE,20110121 0000,20110121 0000,1026.16, ,FEET
SHA,D,6,RES ELE,20110122 0000,20110122 0000,1026.45, ,FEET
SHA,D,6,RES ELE,20110123 0000,20110123 0000,1026.66, ,FEET
SHA,D,6,RES ELE,20110124 0000,20110124 0000,1026.97, ,FEET
SHA,D,6,RES ELE,20110125 0000,20110125 0000,1027.15, ,FEET
SHA,D,6,RES ELE,20110126 0000,20110126 0000,1027.33, ,FEET
SHA,D,6,RES ELE,20110127 0000,20110127 0000,1027.44, ,FEET
SHA,D,6,RES ELE,20110128 0000,20110128 0000,1027.67, ,FEET
SHA,D,6,RES ELE,20110129 0000,20110129 0000,1027.84, ,FEET
SHA,D,6,RES ELE,20110130 0000,20110130 0000,1028.09, ,FEET
SHA,D,6,RES ELE,20110131 0000,20110131 0000,1028.28, ,FEET
SHA,D,6,RES ELE,20110201 0000,20110201 0000,1028.47, ,FEET
SHA,D,6,RES ELE,20110202 0000,20110202 0000,1028.64, ,FEET
SHA,D,6,RES ELE,20110203 0000,20110203 0000,1028.82, ,FEET
SHA,D,6,RES ELE,20110204 0000,20110204 0000,1028.91, ,FEET
SHA,D,6,RES ELE,20110205 0000,20110205 0000,1028.90, ,FEET
SHA,D,6,RES ELE,20110206 0000,20110206 0000,1029.02, ,FEET
SHA,D,6,RES ELE,20110207 0000,20110207 0000,1029.15, ,FEET
SHA,D,6,RES ELE,20110208 0000,20110208 0000,1029.23, ,FEET
SHA,D,6,RES ELE,20110209 0000,20110209 0000,1029.31, ,FEET
SHA,D,6,RES ELE,20110210 0000,20110210 0000,1029.40, ,FEET
SHA,D,6,RES ELE,20110211 0000,20110211 0000,1029.48, ,FEET
SHA,D,6,RES ELE,20110212 0000,20110212 0000,1029.61, ,FEET
SHA,D,6,RES ELE,20110213 0000,20110213 0000,1029.76, ,FEET
SHA,D,6,RES ELE,20110214 0000,20110214 0000,1030.13, ,FEET
SHA,D,6,RES ELE,20110215 0000,20110215 0000,1031.30, ,FEET
SHA,D,6,RES ELE,20110216 0000,20110216 0000,1032.84, ,FEET
SHA,D,6,RES ELE,20110217 0000,20110217 0000,1033.98, ,FEET
SHA,D,6,RES ELE,20110218 0000,20110218 0000,1034.85, ,FEET
SHA,D,6,RES ELE,20110219 0000,20110219 0000,1035.70, ,FEET
SHA,D,6,RES ELE,20110220 0000,20110220 0000,1036.23, ,FEET
SHA,D,6,RES ELE,20110221 0000,20110221 0000,1036.78, ,FEET
SHA,D,6,RES ELE,20110222 0000,20110222 0000,1037.23, ,FEET
SHA,D,6,RES ELE,20110223 0000,20110223 0000,1037.71, ,FEET
SHA,D,6,RES ELE,20110224 0000,20110224 0000,1038.20, ,FEET
SHA,D,6,RES ELE,20110225 0000,20110225 0000,1038.68, ,FEET
SHA,D,6,RES ELE,20110226 0000,20110226 0000,1039.09, ,FEET
SHA,D,6,RES ELE,20110227 0000,20110227 0000,1039.38, ,FEET
SHA,D,6,RES ELE,20110228 0000,20110228 0000,1039.68, ,FEET
SHA,D,6,RES ELE,20110301 0000,20110301 0000,1039.95, ,FEET
SHA,D,6,RES ELE,20110302 0000,20110302 0000,1041.10, ,FEET
SHA,D,6,RES ELE,20110303 0000,20110303 0000,1042.31, ,FEET
SHA,D,6,RES ELE,20110304 0000,20110304 0000,1043.26, ,FEET
SHA,D,6,RES ELE,20110305 0000,20110305 0000,1044.18, ,FEET
SHA,D,6,RES ELE,20110306 0000,20110306 0000,1045.13, ,FEET
SHA,D,6,RES ELE,20110307 0000,20110307 0000,1045.98, ,FEET
SHA,D,6,RES ELE,20110308 0000,20110308 0000,1046.89, ,FEET
SHA,D,6,RES ELE,20110309 0000,20110309 0000,1047.64, ,FEET
SHA,D,6,RES ELE,20110310 0000,20110310 0000,1048.48, ,FEET
SHA,D,6,RES ELE,20110311 0000,20110311 0000,1049.36, ,FEET
SHA,D,6,RES ELE,20110312 0000,20110312 0000,1050.27, ,FEET
SHA,D,6,RES ELE,20110313 0000,20110313 0000,1051.14, ,FEET
SHA,D,6,RES ELE,20110314 0000,20110314 0000,1052.30, ,FEET
SHA,D,6,RES ELE,20110315 0000,20110315 0000,1053.07, ,FEET
SHA,D,6,RES ELE,20110316 0000,20110316 0000,1054.37, ,FEET
SHA,D,6,RES ELE,20110317 0000,20110317 0000,1054.68, ,FEET
SHA,D,6,RES ELE,20110318 0000,20110318 0000,1055.07, ,FEET
SHA,D,6,RES ELE,20110319 0000,20110319 0000,1055.26, ,FEET
SHA,D,6,RES ELE,20110320 0000,20110320 0000,1055.63, ,FEET
SHA,D,6,RES ELE,20110321 0000,20110321 0000,1054.80, ,FEET
SHA,D,6,RES ELE,20110322 0000,20110322 0000,1053.31, ,FEET
SHA,D,6,RES ELE,20110323 0000,20110323 0000,1052.49, ,FEET
SHA,D,6,RES ELE,20110324 0000,20110324 0000,1053.78, ,FEET
SHA,D,6,RES ELE,20110325 0000,20110325 0000,1054.71, ,FEET
SHA,D,6,RES ELE,20110326 0000,20110326 0000,1055.24, ,FEET
SHA,D,6,RES ELE,20110327 0000,20110327 0000,1055.04, ,FEET
SHA,D,6,RES ELE,20110328 0000,20110328 0000,1054.08, ,FEET
SHA,D,6,RES ELE,20110329 0000,20110329 0000,1052.42, ,FEET
SHA,D,6,RES ELE,20110330 0000,20110330 0000,1050.64, ,FEET
SHA,D,6,RES ELE,20110331 0000,20110331 0000,1048.88, ,FEET
SHA,D,6,RES ELE,20110401 0000,20110401 0000,1047.27, ,FEET
SHA,D,6,RES ELE,20110402 0000,20110402 0000,1046.15, ,FEET
SHA,D,6,RES ELE,20110403 0000,20110403 0000,1045.24, ,FEET
SHA,D,6,RES ELE,20110404 0000,20110404 0000,1044.58, ,FEET
SHA,D,6,RES ELE,20110405 0000,20110405 0000,1044.11, ,FEET
SHA,D,6,RES ELE,20110406 0000,20110406 0000,1043.86, ,FEET
SHA,D,6,RES ELE,20110407 0000,20110407 0000,1043.69, ,FEET
SHA,D,6,RES ELE,20110408 0000,20110408 0000,1043.78, ,FEET
SHA,D,6,RES ELE,20110409 0000,20110409 0000,1043.84, ,FEET
SHA,D,6,RES ELE,20110410 0000,20110410 0000,1043.99, ,FEET
SHA,D,6,RES ELE,20110411 0000,20110411 0000,1044.26, ,FEET
SHA,D,6,RES ELE,20110412 0000,20110412 0000,1044.55, ,FEET
SHA,D,6,RES ELE,20110413 0000,20110413 0000,1044.95, ,FEET
SHA,D,6,RES ELE,20110414 0000,20110414 0000,1045.33, ,FEET
SHA,D,6,RES ELE,20110415 0000,20110415 0000,1045.88, ,FEET
SHA,D,6,RES ELE,20110416 0000,20110416 0000,1046.32, ,FEET
SHA,D,6,RES ELE,20110417 0000,20110417 0000,1046.71, ,FEET
SHA,D,6,RES ELE,20110418 0000,20110418 0000,1047.23, ,FEET
SHA,D,6,RES ELE,20110419 0000,20110419 0000,1047.84, ,FEET
SHA,D,6,RES ELE,20110420 0000,20110420 0000,1048.72, ,FEET
SHA,D,6,RES ELE,20110421 0000,20110421 0000,1049.81, ,FEET
SHA,D,6,RES ELE,20110422 0000,20110422 0000,1050.68, ,FEET
SHA,D,6,RES ELE,20110423 0000,20110423 0000,1051.51, ,FEET
SHA,D,6,RES ELE,20110424 0000,20110424 0000,1052.40, ,FEET
SHA,D,6,RES ELE,20110425 0000,20110425 0000,1053.28, ,FEET
SHA,D,6,RES ELE,20110426 0000,20110426 0000,1054.12, ,FEET
SHA,D,6,RES ELE,20110427 0000,20110427 0000,1055.01, ,FEET
SHA,D,6,RES ELE,20110428 0000,20110428 0000,1055.71, ,FEET
SHA,D,6,RES ELE,20110429 0000,20110429 0000,1056.55, ,FEET
SHA,D,6,RES ELE,20110430 0000,20110430 0000,1057.21, ,FEET
SHA,D,6,RES ELE,20110501 0000,20110501 0000,1057.79, ,FEET
SHA,D,6,RES ELE,20110502 0000,20110502 0000,1058.33, ,FEET
SHA,D,6,RES ELE,20110503 0000,20110503 0000,1058.73, ,FEET
SHA,D,6,RES ELE,20110504 0000,20110504 0000,1059.14, ,FEET
SHA,D,6,RES ELE,20110505 0000,20110505 0000,1059.52, ,FEET
SHA,D,6,RES ELE,20110506 0000,20110506 0000,1059.93, ,FEET
SHA,D,6,RES ELE,20110507 0000,20110507 0000,1060.26, ,FEET
SHA,D,6,RES ELE,20110508 0000,20110508 0000,1060.51, ,FEET
SHA,D,6,RES ELE,20110509 0000,20110509 0000,1060.83, ,FEET
SHA,D,6,RES ELE,20110510 0000,20110510 0000,1061.08, ,FEET
SHA,D,6,RES ELE,20110511 0000,20110511 0000,1061.33, ,FEET
SHA,D,6,RES ELE,20110512 0000,20110512 0000,1061.60, ,FEET
SHA,D,6,RES ELE,20110513 0000,20110513 0000,1061.86, ,FEET
SHA,D,6,RES ELE,20110514 0000,20110514 0000,1062.25, ,FEET
SHA,D,6,RES ELE,20110515 0000,20110515 0000,1062.66, ,FEET
SHA,D,6,RES ELE,20110516 0000,20110516 0000,1062.92, ,FEET
SHA,D,6,RES ELE,20110517 0000,20110517 0000,1063.31, ,FEET
SHA,D,6,RES ELE,20110518 0000,20110518 0000,1063.50, ,FEET
SHA,D,6,RES ELE,20110519 0000,20110519 0000,1063.83, ,FEET
SHA,D,6,RES ELE,20110520 0000,20110520 0000,1063.93, ,FEET
SHA,D,6,RES ELE,20110521 0000,20110521 0000,1064.02, ,FEET
SHA,D,6,RES ELE,20110522 0000,20110522 0000,1064.11, ,FEET
SHA,D,6,RES ELE,20110523 0000,20110523 0000,1064.28, ,FEET
SHA,D,6,RES ELE,20110524 0000,20110524 0000,1064.30, ,FEET
SHA,D,6,RES ELE,20110525 0000,20110525 0000,1064.48, ,FEET
SHA,D,6,RES ELE,20110526 0000,20110526 0000,1064.60, ,FEET
SHA,D,6,RES ELE,20110527 0000,20110527 0000,1064.60, ,FEET
SHA,D,6,RES ELE,20110528 0000,20110528 0000,1064.61, ,FEET
SHA,D,6,RES ELE,20110529 0000,20110529 0000,1064.50, ,FEET
SHA,D,6,RES ELE,20110530 0000,20110530 0000,1064.66, ,FEET
SHA,D,6,RES ELE,20110531 0000,20110531 0000,1064.80, ,FEET
SHA,D,6,RES ELE,20110601 0000,20110601 0000,1064.95, ,FEET
SHA,D,6,RES ELE,20110602 0000,20110602 0000,1064.98, ,FEET
SHA,D,6,RES ELE,20110603 0000,20110603 0000,1064.90, ,FEET
SHA,D,6,RES ELE,20110604 0000,20110604 0000,1064.34, ,FEET
SHA,D,6,RES ELE,20110605 0000,20110605 0000,1063.80, ,FEET
SHA,D,6,RES ELE,20110606 0000,20110606 0000,1063.36, ,FEET
SHA,D,6,RES ELE,20110607 0000,20110607 0000,1062.87, ,FEET
SHA,D,6,RES ELE,20110608 0000,20110608 0000,1062.48, ,FEET
SHA,D,6,RES ELE,20110609 0000,20110609 0000,1062.41, ,FEET
SHA,D,6,RES ELE,20110610 0000,20110610 0000,1062.54, ,FEET
SHA,D,6,RES ELE,20110611 0000,20110611 0000,1062.70, ,FEET
SHA,D,6,RES ELE,20110612 0000,20110612 0000,1062.99, ,FEET
SHA,D,6,RES ELE,20110613 0000,20110613 0000,1063.10, ,FEET
SHA,D,6,RES ELE,20110614 0000,20110614 0000,1063.10, ,FEET
SHA,D,6,RES ELE,20110615 0000,20110615 0000,1063.14, ,FEET
SHA,D,6,RES ELE,20110616 0000,20110616 0000,1063.20, ,FEET
SHA,D,6,RES ELE,20110617 0000,20110617 0000,1063.20, ,FEET
SHA,D,6,RES ELE,20110618 0000,20110618 0000,1063.16, ,FEET
SHA,D,6,RES ELE,20110619 0000,20110619 0000,1063.07, ,FEET
SHA,D,6,RES ELE,20110620 0000,20110620 0000,1063.06, ,FEET
SHA,D,6,RES ELE,20110621 0000,20110621 0000,1063.01, ,FEET
SHA,D,6,RES ELE,20110622 0000,20110622 0000,1062.84, ,FEET
SHA,D,6,RES ELE,20110623 0000,20110623 0000,1062.69, ,FEET
SHA,D,6,RES ELE,20110624 0000,20110624 0000,1062.62, ,FEET
SHA,D,6,RES ELE,20110625 0000,20110625 0000,1062.47, ,FEET
SHA,D,6,RES ELE,20110626 0000,20110626 0000,1062.34, ,FEET
SHA,D,6,RES ELE,20110627 0000,20110627 0000,1062.17, ,FEET
SHA,D,6,RES ELE,20110628 0000,20110628 0000,1062.21, ,FEET
SHA,D,6,RES ELE,20110629 0000,20110629 0000,1062.12, ,FEET
SHA,D,6,RES ELE,20110630 0000,20110630 0000,1061.89, ,FEET
SHA,D,6,RES ELE,20110701 0000,20110701 0000,1061.68, ,FEET
SHA,D,6,RES ELE,20110702 0000,20110702 0000,1061.43, ,FEET
SHA,D,6,RES ELE,20110703 0000,20110703 0000,1061.19, ,FEET
SHA,D,6,RES ELE,20110704 0000,20110704 0000,1060.90, ,FEET
SHA,D,6,RES ELE,20110705 0000,20110705 0000,1060.59, ,FEET
SHA,D,6,RES ELE,20110706 0000,20110706 0000,1060.23, ,FEET
SHA,D,6,RES ELE,20110707 0000,20110707 0000,1059.84, ,FEET
SHA,D,6,RES ELE,20110708 0000,20110708 0000,1059.45, ,FEET
SHA,D,6,RES ELE,20110709 0000,20110709 0000,1059.10, ,FEET
SHA,D,6,RES ELE,20110710 0000,20110710 0000,1058.74, ,FEET
SHA,D,6,RES ELE,20110711 0000,20110711 0000,1058.34, ,FEET
SHA,D,6,RES ELE,20110712 0000,20110712 0000,1057.99, ,FEET
SHA,D,6,RES ELE,20110713 0000,20110713 0000,1057.61, ,FEET
SHA,D,6,RES ELE,20110714 0000,20110714 0000,1057.24, ,FEET
SHA,D,6,RES ELE,20110715 0000,20110715 0000,1056.77, ,FEET
SHA,D,6,RES ELE,20110716 0000,20110716 0000,1056.29, ,FEET
SHA,D,6,RES ELE,20110717 0000,20110717 0000,1055.82, ,FEET
SHA,D,6,RES ELE,20110718 0000,20110718 0000,1055.32, ,FEET
SHA,D,6,RES ELE,20110719 0000,20110719 0000,1054.88, ,FEET
SHA,D,6,RES ELE,20110720 0000,20110720 0000,1054.41, ,FEET
SHA,D,6,RES ELE,20110721 0000,20110721 0000,1053.93, ,FEET
SHA,D,6,RES ELE,20110722 0000,20110722 0000,1053.44, ,FEET
SHA,D,6,RES ELE,20110723 0000,20110723 0000,1052.96, ,FEET
SHA,D,6,RES ELE,20110724 0000,20110724 0000,1052.45, ,FEET
SHA,D,6,RES ELE,20110725 0000,20110725 0000,1051.95, ,FEET
SHA,D,6,RES ELE,20110726 0000,20110726 0000,1051.46, ,FEET
SHA,D,6,RES ELE,20110727 0000,20110727 0000,1050.97, ,FEET
SHA,D,6,RES ELE,20110728 0000,20110728 0000,1050.55, ,FEET
SHA,D,6,RES ELE,20110729 0000,20110729 0000,1050.03, ,FEET
SHA,D,6,RES ELE,20110730 0000,20110730 0000,1049.51, ,FEET
SHA,D,6,RES ELE,20110731 0000,20110731 0000,1048.98, ,FEET
SHA,D,6,RES ELE,20110801 0000,20110801 0000,1048.48, ,FEET
SHA,D,6,RES ELE,20110802 0000,20110802 0000,1048.03, ,FEET
SHA,D,6,RES ELE,20110803 0000,20110803 0000,1047.49, ,FEET
SHA,D,6,RES ELE,20110804 0000,20110804 0000,1047.00, ,FEET
SHA,D,6,RES ELE,20110805 0000,20110805 0000,1046.46, ,FEET
SHA,D,6,RES ELE,20110806 0000,20110806 0000,1045.91, ,FEET
SHA,D,6,RES ELE,20110807 0000,20110807 0000,1045.38, ,FEET
SHA,D,6,RES ELE,20110808 0000,20110808 0000,1044.85, ,FEET
SHA,D,6,RES ELE,20110809 0000,20110809 0000,1044.37, ,FEET
SHA,D,6,RES ELE,20110810 0000,20110810 0000,1043.87, ,FEET
SHA,D,6,RES ELE,20110811 0000,20110811 0000,1043.40, ,FEET
SHA,D,6,RES ELE,20110812 0000,20110812 0000,1042.87, ,FEET
SHA,D,6,RES ELE,20110813 0000,20110813 0000,1042.40, ,FEET
SHA,D,6,RES ELE,20110814 0000,20110814 0000,1041.90, ,FEET
SHA,D,6,RES ELE,20110815 0000,20110815 0000,1041.38, ,FEET
SHA,D,6,RES ELE,20110816 0000,20110816 0000,1040.90, ,FEET
SHA,D,6,RES ELE,20110817 0000,20110817 0000,1040.40, ,FEET
SHA,D,6,RES ELE,20110818 0000,20110818 0000,1039.87, ,FEET
SHA,D,6,RES ELE,20110819 0000,20110819 0000,1039.42, ,FEET
SHA,D,6,RES ELE,20110820 0000,20110820 0000,1038.91, ,FEET
SHA,D,6,RES ELE,20110821 0000,20110821 0000,1038.38, ,FEET
SHA,D,6,RES ELE,20110822 0000,20110822 0000,1037.90, ,FEET
SHA,D,6,RES ELE,20110823 0000,20110823 0000,1037.44, ,FEET
SHA,D,6,RES ELE,20110824 0000,20110824 0000,1036.97, ,FEET
SHA,D,6,RES ELE,20110825 0000,20110825 0000,1036.47, ,FEET
SHA,D,6,RES ELE,20110826 0000,20110826 0000,1035.97, ,FEET
SHA,D,6,RES ELE,20110827 0000,20110827 0000,1035.45, ,FEET
SHA,D,6,RES ELE,20110828 0000,20110828 0000,1034.91, ,FEET
SHA,D,6,RES ELE,20110829 0000,20110829 0000,1034.39, ,FEET
SHA,D,6,RES ELE,20110830 0000,20110830 0000,1033.86, ,FEET
SHA,D,6,RES ELE,20110831 0000,20110831 0000,1033.36, ,FEET
SHA,D,6,RES ELE,20110901 0000,20110901 0000,1032.90, ,FEET
SHA,D,6,RES ELE,20110902 0000,20110902 0000,1032.41, ,FEET
SHA,D,6,RES ELE,20110903 0000,20110903 0000,1031.93, ,FEET
SHA,D,6,RES ELE,20110904 0000,20110904 0000,1031.41, ,FEET
SHA,D,6,RES ELE,20110905 0000,20110905 0000,1030.94, ,FEET
SHA,D,6,RES ELE,20110906 0000,20110906 0000,1030.47, ,FEET
SHA,D,6,RES ELE,20110907 0000,20110907 0000,1030.00, ,FEET
SHA,D,6,RES ELE,20110908 0000,20110908 0000,1029.50, ,FEET
SHA,D,6,RES ELE,20110909 0000,20110909 0000,1029.05, ,FEET
SHA,D,6,RES ELE,20110910 0000,20110910 0000,1028.59, ,FEET
SHA,D,6,RES ELE,20110911 0000,20110911 0000,1028.17, ,FEET
SHA,D,6,RES ELE,20110912 0000,20110912 0000,1027.81, ,FEET
SHA,D,6,RES ELE,20110913 0000,20110913 0000,1027.42, ,FEET
SHA,D,6,RES ELE,20110914 0000,20110914 0000,1027.07, ,FEET
SHA,D,6,RES ELE,20110915 0000,20110915 0000,1026.76, ,FEET
SHA,D,6,RES ELE,20110916 0000,20110916 0000,1026.41, ,FEET
SHA,D,6,RES ELE,20110917 0000,20110917 0000,1026.09, ,FEET
SHA,D,6,RES ELE,20110918 0000,20110918 0000,1025.73, ,FEET
SHA,D,6,RES ELE,20110919 0000,20110919 0000,1025.40, ,FEET
SHA,D,6,RES ELE,20110920 0000,20110920 0000,1025.10, ,FEET
SHA,D,6,RES ELE,20110921 0000,20110921 0000,1024.84, ,FEET
SHA,D,6,RES ELE,20110922 0000,20110922 0000,1024.61, ,FEET
SHA,D,6,RES ELE,20110923 0000,20110923 0000,1024.34, ,FEET
SHA,D,6,RES ELE,20110924 0000,20110924 0000,1023.99, ,FEET
SHA,D,6,RES ELE,20110925 0000,20110925 0000,1023.68, ,FEET
SHA,D,6,RES ELE,20110926 0000,20110926 0000,1023.41, ,FEET
SHA,D,6,RES ELE,20110927 0000,20110927 0000,1023.12, ,FEET
SHA,D,6,RES ELE,20110928 0000,20110928 0000,1022.83, ,FEET
SHA,D,6,RES ELE,20110929 0000,20110929 0000,1022.55, ,FEET
SHA,D,6,RES ELE,20110930 0000,20110930 0000,1022.24, ,FEET
SHA,D,6,RES ELE,20111001 0000,20111001 0000,1021.96, ,FEET
SHA,D,6,RES ELE,20111002 0000,20111002 0000,1021.67, ,FEET
SHA,D,6,RES ELE,20111003 0000,20111003 0000,1021.42, ,FEET
SHA,D,6,RES ELE,20111004 0000,20111004 0000,1021.32, ,FEET
SHA,D,6,RES ELE,20111005 0000,20111005 0000,1021.19, ,FEET
SHA,D,6,RES ELE,20111006 0000,20111006 0000,1020.99, ,FEET
SHA,D,6,RES ELE,20111007 0000,20111007 0000,1020.74, ,FEET
SHA,D,6,RES ELE,20111008 0000,20111008 0000,1020.53, ,FEET
SHA,D,6,RES ELE,20111009 0000,20111009 0000,1020.28, ,FEET
SHA,D,6,RES ELE,20111010 0000,20111010 0000,1020.18, ,FEET
SHA,D,6,RES ELE,20111011 0000,20111011 0000,1019.99, ,FEET
SHA,D,6,RES ELE,20111012 0000,20111012 0000,1019.77, ,FEET
SHA,D,6,RES ELE,20111013 0000,20111013 0000,1019.64, ,FEET
SHA,D,6,RES ELE,20111014 0000,20111014 0000,1019.33, ,FEET
SHA,D,6,RES ELE,20111015 0000,20111015 0000,1019.11, ,FEET
SHA,D,6,RES ELE,20111016 0000,20111016 0000,1018.98, ,FEET
SHA,D,6,RES ELE,20111017 0000,20111017 0000,1018.94, ,FEET
SHA,D,6,RES ELE,20111018 0000,20111018 0000,1018.89, ,FEET
SHA,D,6,RES ELE,20111019 0000,20111019 0000,1018.84, ,FEET
SHA,D,6,RES ELE,20111020 0000,20111020 0000,1018.75, ,FEET
SHA,D,6,RES ELE,20111021 0000,20111021 0000,1018.62, ,FEET
SHA,D,6,RES ELE,20111022 0000,20111022 0000,1018.51, ,FEET
SHA,D,6,RES ELE,20111023 0000,20111023 0000,1018.42, ,FEET
SHA,D,6,RES ELE,20111024 0000,20111024 0000,1018.31, ,FEET
SHA,D,6,RES ELE,20111025 0000,20111025 0000,1018.16, ,FEET
SHA,D,6,RES ELE,20111026 0000,20111026 0000,1018.07, ,FEET
SHA,D,6,RES ELE,20111027 0000,20111027 0000,1017.99, ,FEET
SHA,D,6,RES ELE,20111028 0000,20111028 0000,1017.91, ,FEET
SHA,D,6,RES ELE,20111029 0000,20111029 0000,1017.78, ,FEET
SHA,D,6,RES ELE,20111030 0000,20111030 0000,1017.61, ,FEET
SHA,D,6,RES ELE,20111031 0000,20111031 0000,1017.49, ,FEET
SHA,D,6,RES ELE,20111101 0000,20111101 0000,1017.36, ,FEET
SHA,D,6,RES ELE,20111102 0000,20111102 0000,1017.31, ,FEET
SHA,D,6,RES ELE,20111103 0000,20111103 0000,1017.24, ,FEET
SHA,D,6,RES ELE,20111104 0000,20111104 0000,1017.13, ,FEET
SHA,D,6,RES ELE,20111105 0000,20111105 0000,1017.09, ,FEET
SHA,D,6,RES ELE,20111106 0000,20111106 0000,1017.00, ,FEET
SHA,D,6,RES ELE,20111107 0000,20111107 0000,1016.91, ,FEET
SHA,D,6,RES ELE,20111108 0000,20111108 0000,1016.77, ,FEET
SHA,D,6,RES ELE,20111109 0000,20111109 0000,1016.58, ,FEET
SHA,D,6,RES ELE,20111110 0000,20111110 0000,1016.43, ,FEET
SHA,D,6,RES ELE,20111111 0000,20111111 0000,1016.28, ,FEET
SHA,D,6,RES ELE,20111112 0000,20111112 0000,1016.14, ,FEET
SHA,D,6,RES ELE,20111113 0000,20111113 0000,1016.00, ,FEET
SHA,D,6,RES ELE,20111114 0000,20111114 0000,1015.77, ,FEET
SHA,D,6,RES ELE,20111115 0000,20111115 0000,1015.59, ,FEET
SHA,D,6,RES ELE,20111116 0000,20111116 0000,1015.44, ,FEET
SHA,D,6,RES ELE,20111117 0000,20111117 0000,1015.25, ,FEET
SHA,D,6,RES ELE,20111118 0000,20111118 0000,1015.11, ,FEET
SHA,D,6,RES ELE,20111119 0000,20111119 0000,1015.04, ,FEET
SHA,D,6,RES ELE,20111120 0000,20111120 0000,1014.90, ,FEET
SHA,D,6,RES ELE,20111121 0000,20111121 0000,1014.73, ,FEET
SHA,D,6,RES ELE,20111122 0000,20111122 0000,1014.68, ,FEET
SHA,D,6,RES ELE,20111123 0000,20111123 0000,1014.69, ,FEET
SHA,D,6,RES ELE,20111124 0000,20111124 0000,1014.70, ,FEET
SHA,D,6,RES ELE,20111125 0000,20111125 0000,1014.61, ,FEET
SHA,D,6,RES ELE,20111126 0000,20111126 0000,1014.54, ,FEET
SHA,D,6,RES ELE,20111127 0000,20111127 0000,1014.44, ,FEET
SHA,D,6,RES ELE,20111128 0000,20111128 0000,1014.37, ,FEET
SHA,D,6,RES ELE,20111129 0000,20111129 0000,1014.33, ,FEET
SHA,D,6,RES ELE,20111130 0000,20111130 0000,1014.25, ,FEET
SHA,D,6,RES ELE,20111201 0000,20111201 0000,1014.24, ,FEET
SHA,D,6,RES ELE,20111202 0000,20111202 0000,1014.35, ,FEET
SHA,D,6,RES ELE,20111203 0000,20111203 0000,1014.40, ,FEET
SHA,D,6,RES ELE,20111204 0000,20111204 0000,1014.38, ,FEET
SHA,D,6,RES ELE,20111205 0000,20111205 0000,1014.30, ,FEET
SHA,D,6,RES ELE,20111206 0000,20111206 0000,1014.21, ,FEET
SHA,D,6,RES ELE,20111207 0000,20111207 0000,1014.09, ,FEET
SHA,D,6,RES ELE,20111208 0000,20111208 0000,1014.06, ,FEET
SHA,D,6,RES ELE,20111209 0000,20111209 0000,1014.02, ,FEET
SHA,D,6,RES ELE,20111210 0000,20111210 0000,1014.02, ,FEET
